product_id,sale,revenue,price,date,month,year,monthly_sale_share_pct,monthly_revenue_share_pct,yearly_sale_share_pct,yearly_revenue_share_pct
109,50,23750.0,475.0,2025-05-15,5,2025,0.000162,0.000229899411,1e-05,1.4128376e-05
109,500,219500.0,439.0,2025-11-26,11,2025,0.001194,0.001159443868,0.000101,0.000130575938
933,1000,1731000.0,1731.0,2025-12-04,12,2025,0.001308,0.006024256769,0.000203,0.001029735532
930,12000,16200000.0,1350.0,2025-11-30,11,2025,0.02865,0.085571711471,0.002433,0.00963703964
932,200,399000.0,1995.0,2025-11-14,11,2025,0.000477,0.00210759956,4.1e-05,0.000237356717
929,700,1155000.0,1650.0,2025-11-16,11,2025,0.001671,0.006100946096,0.000142,0.000687085234
427,9000,4592999.997,510.333333,2025-02-13,2,2025,0.038685,0.055367501299,0.001825,0.0027322792
427,6000,3144000.0,524.0,2025-07-10,7,2025,0.011587,0.017108951753,0.001217,0.001870299545
427,1000,528000.0,528.0,2025-07-19,7,2025,0.001931,0.002873259073,0.000203,0.000314096107
427,6000,3168000.0,528.0,2025-07-21,7,2025,0.011587,0.017239554438,0.001217,0.001884576641
427,3000,1575000.0,525.0,2025-08-11,8,2025,0.009804,0.01386766549,0.000608,0.000936934409
273,65000,20839000.0,320.6,2025-01-07,1,2025,0.084306,0.093467815636,0.013181,0.012396683276
273,72000,22743000.0,315.875,2025-01-16,1,2025,0.093385,0.102007703393,0.0146,0.013529332873
273,12000,4148000.004,345.666667,2025-06-29,6,2025,0.050431,0.056520462469,0.002433,0.002467558054
273,10000,3195000.0,319.5,2025-08-22,8,2025,0.03268,0.028131549995,0.002028,0.001900638374
168,50,21600.0,432.0,2025-04-21,4,2025,0.000137,0.000236055254,1e-05,1.2849386e-05
464,500,303000.0,606.0,2025-07-03,7,2025,0.000966,0.0016488589,0.000101,0.000180248334
6,24000,4338000.0,180.75,2025-03-04,3,2025,0.068896,0.042249837961,0.004867,0.002580585059
6,12000,2160000.0,180.0,2025-04-11,4,2025,0.032913,0.023605525441,0.002433,0.001284938619
6,5000,889000.0,177.8,2025-04-12,4,2025,0.013714,0.009715422276,0.001014,0.000528847422
6,3000,525000.0,175.0,2025-04-19,4,2025,0.008228,0.0057374541,0.000608,0.00031231147
393,3000,639000.0,213.0,2025-07-24,7,2025,0.005794,0.003477296492,0.000608,0.000380127675
88,200,89800.0,449.0,2025-05-12,5,2025,0.000649,0.000869261771,4.1e-05,5.3420133e-05
108,150,66300.0,442.0,2025-10-01,10,2025,0.000344,0.000421534098,3e-05,3.9440477e-05
109,150,74550.0,497.0,2025-08-22,8,2025,0.00049,0.000656402833,3e-05,4.4348229e-05
109,200,87900.0,439.5,2025-11-19,11,2025,0.000477,0.000464305768,4.1e-05,5.2289863e-05
932,4000,7596000.0,1899.0,2025-12-05,12,2025,0.005233,0.026435733344,0.000811,0.004518700809
929,300,496200.0,1654.0,2025-11-14,11,2025,0.000716,0.002621029829,6.1e-05,0.000295178955
427,4000,2006000.0,501.5,2025-02-03,2,2025,0.017193,0.024181843605,0.000811,0.001193327254
427,2000,1050000.0,525.0,2025-08-09,8,2025,0.006536,0.009245110327,0.000406,0.00062462294
427,1500,883500.0,589.0,2025-11-28,11,2025,0.003581,0.004666827598,0.000304,0.000525575588
766,100,63000.0,630.0,2025-09-17,9,2025,0.000444,0.00086350637,2e-05,3.7477376e-05
766,200,117800.0,589.0,2025-12-02,12,2025,0.000262,0.00040996964,4.1e-05,7.0076745e-05
273,3000,960000.0,320.0,2025-08-05,8,2025,0.009804,0.008452672299,0.000608,0.000571083831
277,5000,957000.0,191.4,2025-01-09,1,2025,0.006485,0.004292370054,0.001014,0.000569299194
277,5000,815000.0,163.0,2025-07-14,7,2025,0.009656,0.004435049516,0.001014,0.000484826377
168,2100,777000.0,370.0,2025-11-13,11,2025,0.005014,0.004104272828,0.000426,0.000462220975
169,1500,688500.0,459.0,2025-02-06,2,2025,0.006447,0.008299700559,0.000304,0.000409574185
169,3000,1140000.0,380.0,2025-08-03,8,2025,0.009804,0.010037548355,0.000608,0.000678162049
169,10000,3780000.0,378.0,2025-09-06,9,2025,0.044435,0.051810382225,0.002028,0.002248642583
169,3000,1113000.0,371.0,2025-09-29,9,2025,0.01333,0.015255279211,0.000608,0.000662100316
169,1500,562500.0,375.0,2025-11-30,11,2025,0.003581,0.002971239982,0.000304,0.000334619432
156,400,197200.0,493.0,2025-09-09,9,2025,0.001777,0.002702912004,8.1e-05,0.000117310137
506,300,146700.0,489.0,2025-08-28,8,2025,0.00098,0.001291673986,6.1e-05,8.7268748e-05
463,1400,810600.0,579.0,2024-12-13,12,2024,0.002679,0.005107007109,0.002679,0.005107007109
464,500,303000.0,606.0,2025-07-04,7,2025,0.000966,0.0016488589,0.000101,0.000180248334
464,300,189900.0,633.0,2025-10-20,10,2025,0.000687,0.001207380471,6.1e-05,0.00011296752
340,5000,990000.0,198.0,2025-01-10,1,2025,0.006485,0.004440382815,0.001014,0.0005889302
340,5000,950000.0,190.0,2025-01-30,1,2025,0.006485,0.004260973408,0.001014,0.000565135041
340,8000,1628000.0,203.5,2025-02-19,2,2025,0.034386,0.019625145259,0.001622,0.000968462996
462,100,55000.0,550.0,2025-08-11,8,2025,0.000327,0.000484267684,2e-05,3.2718344e-05
462,400,223600.0,559.0,2025-11-04,11,2025,0.000955,0.001181100906,8.1e-05,0.000133014942
465,50,26500.0,530.0,2025-09-08,9,2025,0.000222,0.000363220934,1e-05,1.5764293e-05
6,4000,775000.0,193.75,2025-01-18,1,2025,0.005188,0.003476057254,0.000811,0.000461031217
6,9000,1656000.0,184.0,2025-02-28,2,2025,0.038685,0.01996267847,0.001825,0.000985119608
6,12000,2124000.0,177.0,2025-04-13,4,2025,0.032913,0.023212100017,0.002433,0.001263522975
6,3000,507000.0,169.0,2025-07-06,7,2025,0.005794,0.002758981723,0.000608,0.000301603648
6,6000,990000.0,165.0,2025-07-30,7,2025,0.011587,0.005387360762,0.001217,0.0005889302
375,500,115000.0,230.0,2025-09-01,9,2025,0.002222,0.001576241787,0.000101,6.8411084e-05
395,600,118800.0,198.0,2025-09-08,9,2025,0.002666,0.001628326298,0.000122,7.0671624e-05
370,1000,223500.0,223.5,2025-01-29,1,2025,0.001297,0.00100245006,0.000203,0.000132955454
369,50,10750.0,215.0,2025-12-01,12,2025,6.5e-05,3.741234e-05,1e-05,6.394949e-06
383,600,226200.0,377.0,2025-09-11,9,2025,0.002666,0.003100399063,0.000122,0.000134561628
383,600,225000.0,375.0,2025-09-12,9,2025,0.002666,0.003083951323,0.000122,0.000133847773
384,1400,471100.0,336.5,2025-06-17,6,2025,0.005884,0.006419187523,0.000284,0.000280247492
384,1400,453600.0,324.0,2025-07-10,7,2025,0.002704,0.002468390749,0.000284,0.00026983711
521,400,135600.0,339.0,2025-04-15,4,2025,0.001097,0.00148190243,8.1e-05,8.0665591e-05
521,200,70500.0,352.5,2025-07-11,7,2025,0.000386,0.000383645388,4.1e-05,4.1938969e-05
663,3000,4104000.0,1368.0,2025-11-07,11,2025,0.007162,0.021678166906,0.000608,0.002441383376
88,3600,1738800.0,483.0,2025-02-10,2,2025,0.015474,0.020960812393,0.00073,0.001034375588
81,300,117600.0,392.0,2025-02-10,2,2025,0.001289,0.001417639486,6.1e-05,6.9957769e-05
81,50,18950.0,379.0,2025-03-12,3,2025,0.000144,0.000184563031,1e-05,1.1272957e-05
89,200,76600.0,383.0,2025-05-11,5,2025,0.000649,0.000741486099,4.1e-05,4.5567731e-05
174,200,159800.0,799.0,2025-04-08,4,2025,0.000549,0.001746371743,4.1e-05,9.5061663e-05
376,4500,3769500.0015,837.666667,2025-07-02,7,2025,0.008691,0.020512784242,0.000913,0.002242396354
376,400,367600.0,919.0,2025-09-21,9,2025,0.001777,0.005038491139,8.1e-05,0.000218677517
417,700,158900.0,227.0,2025-04-30,4,2025,0.00192,0.001736536108,0.000142,9.4526272e-05
417,700,158900.0,227.0,2025-05-02,5,2025,0.002271,0.001538148056,0.000142,9.4526272e-05
473,400,224400.0,561.0,2024-12-14,12,2024,0.000765,0.001413782871,0.000765,0.001413782871
473,300,164700.0,549.0,2025-04-30,4,2025,0.000823,0.001799921315,6.1e-05,9.797657e-05
473,900,504000.0,560.0,2025-11-18,11,2025,0.002149,0.002662231024,0.000183,0.000299819011
477,100,65900.0,659.0,2024-12-30,12,2024,0.000191,0.000415188463,0.000191,0.000415188463
351,1000,322000.0,322.0,2024-12-31,12,2024,0.001914,0.002028690216,0.001914,0.002028690216
351,500,199500.0,399.0,2025-07-10,7,2025,0.000966,0.00108563482,0.000101,0.000118678359
613,300,126600.0,422.0,2025-05-09,5,2025,0.000973,0.001225484858,6.1e-05,7.531168e-05
613,200,92000.0,460.0,2025-09-25,9,2025,0.000889,0.00126099343,4.1e-05,5.4728867e-05
597,500,324000.0,648.0,2025-08-08,8,2025,0.001634,0.002852776901,0.000101,0.000192740793
30,600,185400.0,309.0,2025-02-26,2,2025,0.002579,0.002234952046,0.000122,0.000110290565
30,700,199500.0,285.0,2025-07-30,7,2025,0.001352,0.00108563482,0.000142,0.000118678359
29,900,233100.0,259.0,2025-05-31,5,2025,0.00292,0.002256402215,0.000183,0.000138666293
52,100,36900.0,369.0,2024-12-30,12,2024,0.000191,0.000232480338,0.000191,0.000232480338
42,900,251100.0,279.0,2025-08-27,8,2025,0.002941,0.002210902098,0.000183,0.000149374114
359,50,34500.0,690.0,2025-03-27,3,2025,0.000144,0.000336011851,1e-05,2.0523325e-05
263,400,72000.0,180.0,2025-07-09,7,2025,0.000772,0.000391808055,8.1e-05,4.2831287e-05
263,1800,386100.0,214.5,2025-11-23,11,2025,0.004297,0.002039459123,0.000365,0.000229682778
122,150,47850.0,319.0,2025-04-25,4,2025,0.000411,0.000522927959,3e-05,2.846496e-05
743,50,142650.0,2853.0,2025-08-17,8,2025,0.000163,0.001256014274,1e-05,8.4859488e-05
178,200,45600.0,228.0,2025-02-10,2,2025,0.00086,0.000549696943,4.1e-05,2.7126482e-05
178,200,45200.0,226.0,2025-03-04,3,2025,0.000574,0.000440224222,4.1e-05,2.688853e-05
178,300,74700.0,249.0,2025-08-21,8,2025,0.00098,0.000657723563,6.1e-05,4.4437461e-05
419,100,26000.0,260.0,2024-12-12,12,2024,0.000191,0.000163807285,0.000191,0.000163807285
264,900,171000.0,190.0,2025-08-03,8,2025,0.002941,0.001505632253,0.000183,0.000101724307
275,100,18900.0,189.0,2025-06-05,6,2025,0.00042,0.000257530554,2e-05,1.1243213e-05
677,500,345000.0,690.0,2025-07-12,7,2025,0.000966,0.001877413599,0.000101,0.000205233252
677,800,545600.0,682.0,2025-10-11,10,2025,0.001832,0.003468914086,0.000162,0.000324565977
734,50,26000.0,520.0,2025-11-28,11,2025,0.000119,0.000137337315,1e-05,1.5466854e-05
546,100,53000.0,530.0,2025-07-10,7,2025,0.000193,0.000288414263,2e-05,3.1528586e-05
538,500,408000.0,816.0,2025-07-09,7,2025,0.000966,0.002220245647,0.000101,0.000242710628
538,600,546400.0002,910.666667,2025-10-08,10,2025,0.001374,0.003474000471,0.000122,0.00032504188
125,150,21300.0,142.0,2025-07-12,7,2025,0.00029,0.000115909883,3e-05,1.2670922e-05
311,50,12500.0,250.0,2024-12-17,12,2024,9.6e-05,7.8753502e-05,9.6e-05,7.8753502e-05
308,150,38449.99995,256.333333,2025-03-08,3,2025,0.000431,0.000374482773,3e-05,2.2873097e-05
100,1400,399700.0,285.5,2025-03-20,3,2025,0.004019,0.003892867735,0.000284,0.000237773132
100,1000,290000.0,290.0,2025-05-17,5,2025,0.003245,0.002807192802,0.000203,0.000172514907
100,500,127500.0,255.0,2025-11-29,11,2025,0.001194,0.000673481063,0.000101,7.5847071e-05
95,100,30300.0,303.0,2025-11-29,11,2025,0.000239,0.000160050794,2e-05,1.8024833e-05
93,300,106200.0,354.0,2025-03-23,3,2025,0.000861,0.001034332133,6.1e-05,6.3176149e-05
103,200,67000.0,335.0,2025-02-28,2,2025,0.00086,0.000807668755,4.1e-05,3.9856892e-05
104,300,83700.0,279.0,2025-04-16,4,2025,0.000823,0.000914714111,6.1e-05,4.9791371e-05
104,300,85500.0,285.0,2025-04-17,4,2025,0.000823,0.000934385382,6.1e-05,5.0862154e-05
104,300,81600.0,272.0,2025-07-31,7,2025,0.000579,0.000444049129,6.1e-05,4.8542126e-05
22,1500,141900.0,94.6,2025-05-18,5,2025,0.004867,0.001373588478,0.000304,8.4413329e-05
22,5000,495000.0,99.0,2025-11-28,11,2025,0.011937,0.002614691184,0.001014,0.0002944651
22,21000,2121000.0,101.0,2025-12-05,12,2025,0.027473,0.007381541657,0.004258,0.001261738338
273,3000,915000.0,305.0,2025-10-13,10,2025,0.006871,0.005817552031,0.000608,0.000544314276
169,3000,1149000.0,383.0,2025-08-25,8,2025,0.009804,0.010116792158,0.000608,0.00068351596
462,600,326700.0,544.5,2025-07-31,7,2025,0.001159,0.001777829051,0.000122,0.000194346966
6,12000,2172000.0,181.0,2025-04-01,4,2025,0.032913,0.023736667249,0.002433,0.001292077167
367,700,156800.0,224.0,2025-04-04,4,2025,0.00192,0.001713586291,0.000142,9.3277026e-05
395,1000,207500.0,207.5,2025-02-18,2,2025,0.004298,0.002501362187,0.000203,0.00012343739
370,400,98000.0,245.0,2025-01-15,1,2025,0.000519,0.000439553046,8.1e-05,5.8298141e-05
373,300,63000.0,210.0,2024-12-17,12,2024,0.000574,0.000396917651,0.000574,0.000396917651
155,300,24000.0,80.0,2025-12-04,12,2025,0.000392,8.3525224e-05,6.1e-05,1.4277096e-05
88,1800,831600.0,462.0,2025-04-28,4,2025,0.004937,0.009088127295,0.000365,0.000494701368
91,250,124300.0,497.2,2025-03-12,3,2025,0.000718,0.001210616611,5.1e-05,7.3943458e-05
99,3000,159000.0,53.0,2025-06-04,6,2025,0.012608,0.002166526886,0.000608,9.4585759e-05
137,200,13000.0,65.0,2025-12-03,12,2025,0.000262,4.524283e-05,4.1e-05,7.733427e-06
123,600,109200.0,182.0,2025-02-22,2,2025,0.002579,0.001316379522,0.000122,6.4960786e-05
417,1800,412200.0,229.0,2025-02-27,2,2025,0.007737,0.004968971054,0.000365,0.00024520912
417,200,45400.0,227.0,2025-05-18,5,2025,0.000649,0.000439470873,4.1e-05,2.7007506e-05
626,1500,850500.0,567.0,2025-07-15,7,2025,0.002897,0.004628232654,0.000304,0.000505944581
612,300,133050.0,443.5,2025-03-14,3,2025,0.000861,0.001295837008,6.1e-05,7.914865e-05
612,400,202000.0,505.0,2025-07-17,7,2025,0.000772,0.001099239267,8.1e-05,0.000120165556
612,100,52900.0,529.0,2025-09-03,9,2025,0.000444,0.000725071222,2e-05,3.1469099e-05
613,300,131400.0,438.0,2025-07-05,7,2025,0.000579,0.000715049701,6.1e-05,7.8167099e-05
25,300,82500.0,275.0,2025-12-09,12,2025,0.000392,0.000287117957,6.1e-05,4.9077517e-05
30,300,119700.0,399.0,2024-12-11,12,2024,0.000574,0.000754143537,0.000574,0.000754143537
263,500,91500.0,183.0,2025-09-19,9,2025,0.002222,0.001254140205,0.000101,5.4431428e-05
263,700,154000.0,220.0,2025-10-28,10,2025,0.001603,0.000979128976,0.000142,9.1611364e-05
263,700,153300.0,219.0,2025-10-30,10,2025,0.001603,0.00097467839,0.000142,9.1194949e-05
363,700,226800.0,324.0,2025-07-09,7,2025,0.001352,0.001234195375,0.000142,0.000134918555
443,100,16300.0,163.0,2025-04-17,4,2025,0.000274,0.000178134289,2e-05,9.696528e-06
264,500,95000.0,190.0,2025-07-22,7,2025,0.000966,0.000516968962,0.000101,5.6513504e-05
357,300,81900.0,273.0,2025-07-19,7,2025,0.000579,0.000445681663,6.1e-05,4.8720589e-05
261,50,14500.0,290.0,2025-02-10,2,2025,0.000215,0.000174793984,1e-05,8.625745e-06
214,300,209700.0,699.0,2025-11-13,11,2025,0.000716,0.001107678265,6.1e-05,0.000124746124
538,200,192000.0,960.0,2025-05-02,5,2025,0.000649,0.001858555235,4.1e-05,0.000114216766
338,150,178500.0,1190.0,2025-05-01,5,2025,0.000487,0.00172787557,3e-05,0.0001061859
151,200,64200.0,321.0,2025-07-24,7,2025,0.000386,0.000349362183,4.1e-05,3.8191231e-05
311,600,144000.0,240.0,2025-01-30,1,2025,0.000778,0.000645873864,0.000122,8.5662575e-05
758,50,69000.0,1380.0,2025-08-02,8,2025,0.000163,0.000607535821,1e-05,4.104665e-05
315,100,36600.0,366.0,2025-06-13,6,2025,0.00042,0.000498709962,2e-05,2.1772571e-05
100,700,193900.0,277.0,2025-03-13,3,2025,0.002009,0.001888483997,0.000142,0.000115347036
100,300,80700.0,269.0,2025-09-04,9,2025,0.001333,0.001106110541,6.1e-05,4.8006735e-05
100,3000,823500.0,274.5,2025-12-09,12,2025,0.003925,0.002865959243,0.000608,0.000489882848
102,1200,377799.9996,314.833333,2025-01-21,1,2025,0.001556,0.001694521844,0.000243,0.000224745282
94,300,83000.0001,276.666667,2025-04-04,4,2025,0.000823,0.000907064173,6.1e-05,4.9374956e-05
111,150,68250.0,455.0,2025-12-11,12,2025,0.000196,0.000237524855,3e-05,4.0600491e-05
104,2000,554500.0,277.25,2025-12-03,12,2025,0.002616,0.001929780692,0.000406,0.0003298604
116,50,22450.0,449.0,2025-12-13,12,2025,6.5e-05,7.8130886e-05,1e-05,1.3355033e-05
119,50,19800.0,396.0,2025-03-27,3,2025,0.000144,0.000192841584,1e-05,1.1778604e-05
22,1000,107500.0,107.5,2025-02-03,2,2025,0.004298,0.001295886434,0.000203,6.3949491e-05
22,600,51600.0,86.0,2025-10-04,10,2025,0.001374,0.000328071787,0.000122,3.0695756e-05
22,44000,4884000.0,111.0,2025-12-11,12,2025,0.057561,0.016997383051,0.008922,0.002905388988
88,900,404100.0,449.0,2025-09-29,9,2025,0.003999,0.005538776576,0.000183,0.0002403906
172,100,87200.0,872.0,2025-08-19,8,2025,0.000327,0.0007677844,2e-05,5.1873448e-05
473,900,504900.0,561.0,2024-12-12,12,2024,0.001722,0.00318101146,0.001722,0.00318101146
30,300,86700.0,289.0,2025-10-06,10,2025,0.000687,0.000551236897,6.1e-05,5.1576008e-05
837,50,13500.0,270.0,2025-11-07,11,2025,0.000119,7.130976e-05,1e-05,8.030866e-06
67,400,60100.0,150.25,2025-08-30,8,2025,0.001307,0.000529172505,8.1e-05,3.5752227e-05
104,300,80700.0,269.0,2025-06-03,6,2025,0.001261,0.001099614589,6.1e-05,4.8006735e-05
184,100,37900.0,379.0,2025-06-30,6,2025,0.00042,0.000516423704,2e-05,2.2545914e-05
184,600,231300.0,385.5,2025-08-02,8,2025,0.001961,0.002036565732,0.000122,0.00013759551
184,300,108000.0,360.0,2025-08-14,8,2025,0.00098,0.000950925634,6.1e-05,6.4246931e-05
274,150,47100.0,314.0,2025-08-20,8,2025,0.00049,0.000414709235,3e-05,2.80188e-05
274,100,31400.0,314.0,2025-08-22,8,2025,0.000327,0.000276472823,2e-05,1.86792e-05
274,50,14000.0,280.0,2025-12-11,12,2025,6.5e-05,4.8723047e-05,1e-05,8.328306e-06
186,800,271200.0,339.0,2025-06-12,6,2025,0.003362,0.003695359066,0.000162,0.000161331182
186,1500,509400.0,339.6,2025-06-13,6,2025,0.006304,0.006941061609,0.000304,0.000303031358
186,900,308700.0,343.0,2025-06-14,6,2025,0.003782,0.004206332388,0.000183,0.000183639144
186,300,97500.0,325.0,2025-07-27,7,2025,0.000579,0.000530573408,6.1e-05,5.8000702e-05
186,1500,477499.9995,318.333333,2025-07-30,7,2025,0.002897,0.002598449254,0.000304,0.000284054717
186,400,126000.0,315.0,2025-08-21,8,2025,0.001307,0.001109413239,8.1e-05,7.4954753e-05
186,400,126000.0,315.0,2025-08-26,8,2025,0.001307,0.001109413239,8.1e-05,7.4954753e-05
20,200,19800.0,99.0,2025-06-19,6,2025,0.000841,0.000269793914,4.1e-05,1.1778604e-05
20,600,59599.9998,99.333333,2025-09-03,9,2025,0.002666,0.000816904437,0.000122,3.5454788e-05
20,200,19400.0,97.0,2025-09-12,9,2025,0.000889,0.000265905136,4.1e-05,1.1540652e-05
20,300,29400.0,98.0,2025-09-16,9,2025,0.001333,0.00040296964,6.1e-05,1.7489442e-05
20,1500,149500.0005,99.666667,2025-10-06,10,2025,0.003436,0.000950518067,0.000304,8.8934409e-05
225,100,28200.0,282.0,2025-01-31,1,2025,0.00013,0.000126483632,2e-05,1.6775588e-05
225,100,28200.0,282.0,2025-02-04,2,2025,0.00043,0.000339944162,2e-05,1.6775588e-05
225,300,51300.0,171.0,2025-05-07,5,2025,0.000973,0.000496582727,6.1e-05,3.0517292e-05
225,300,51900.0,173.0,2025-06-15,6,2025,0.001261,0.000707187078,6.1e-05,3.087422e-05
225,2700,397799.9991,147.333333,2025-10-02,10,2025,0.006184,0.002529204582,0.000548,0.000236642862
233,100,20900.0,209.0,2025-07-27,7,2025,0.000193,0.000113733172,2e-05,1.2432971e-05
233,400,72800.0,182.0,2025-10-28,10,2025,0.000916,0.00046286097,8.1e-05,4.330719e-05
240,200,35200.0,176.0,2025-06-07,6,2025,0.000841,0.000479633625,4.1e-05,2.093974e-05
240,500,66500.0,133.0,2025-10-25,10,2025,0.001145,0.000422805694,0.000101,3.9559453e-05
240,500,71000.0,142.0,2025-11-07,11,2025,0.001194,0.000375036513,0.000101,4.2236408e-05
44,50,16650.0,333.0,2024-12-31,12,2024,9.6e-05,0.000104899665,9.6e-05,0.000104899665
37,100,15900.0,159.0,2025-07-04,7,2025,0.000193,8.6524279e-05,2e-05,9.458576e-06
48,300,70500.0,235.0,2024-12-16,12,2024,0.000574,0.000444169752,0.000574,0.000444169752
48,500,117500.0,235.0,2024-12-18,12,2024,0.000957,0.00074028292,0.000957,0.00074028292
48,200,39900.0,199.5,2025-01-14,1,2025,0.000259,0.000178960883,4.1e-05,2.3735672e-05
36,300,50100.0,167.0,2025-07-16,7,2025,0.000579,0.000272633105,6.1e-05,2.9803437e-05
36,300,48699.9999,162.333333,2025-11-18,11,2025,0.000716,0.000257243354,6.1e-05,2.8970607e-05
36,600,133000.0002,221.666667,2025-12-12,12,2025,0.000785,0.000462868949,0.000122,7.9118906e-05
40,100,20500.0,205.0,2025-08-24,8,2025,0.000327,0.000180499773,2e-05,1.2195019e-05
39,3600,517500.0,143.75,2025-09-27,9,2025,0.015996,0.007093088043,0.00073,0.000307849877
39,1800,277200.0,154.0,2025-10-14,10,2025,0.004123,0.001762432156,0.000365,0.000164900456
380,17000,3723000.0,219.0,2025-10-02,10,2025,0.038937,0.023670760888,0.003447,0.00221473448
390,600,144000.0,240.0,2025-03-27,3,2025,0.001722,0.001402484248,0.000122,8.5662575e-05
23,4000,377000.0,94.25,2025-04-28,4,2025,0.010971,0.004120038468,0.000811,0.000224269379
391,100,18400.0,184.0,2025-12-03,12,2025,0.000131,6.4036005e-05,2e-05,1.0945773e-05
24,500,67000.0,134.0,2025-03-27,3,2025,0.001435,0.000652544754,0.000101,3.9856892e-05
24,2000,275000.0,137.5,2025-04-17,4,2025,0.005485,0.0030053331,0.000406,0.000163591722
24,3000,441000.0,147.0,2025-12-04,12,2025,0.003925,0.001534775988,0.000608,0.000262341635
24,6000,897000.0,149.5,2025-12-08,12,2025,0.007849,0.003121755241,0.001217,0.000533606454
269,100,32000.0,320.0,2025-04-25,4,2025,0.000274,0.000349711488,2e-05,1.9036128e-05
269,2000,576000.0,288.0,2025-09-04,9,2025,0.008887,0.007894915387,0.000406,0.000342650298
269,3600,982800.0,273.0,2025-10-08,10,2025,0.008246,0.0062486231,0.00073,0.000584647072
230,50,8400.0,168.0,2025-04-14,4,2025,0.000137,9.1799266e-05,1e-05,4.996984e-06
14,800,116000.0,145.0,2025-01-21,1,2025,0.001038,0.000520287279,0.000162,6.9005963e-05
14,4500,518999.9985,115.333333,2025-09-29,9,2025,0.019996,0.007113647698,0.000913,0.000308742195
650,50,37450.0,749.0,2025-06-16,6,2025,0.00021,0.000510292024,1e-05,2.2278218e-05
650,100,78000.0,780.0,2025-11-18,11,2025,0.000239,0.000412011944,2e-05,4.6400561e-05
645,100,77900.0,779.0,2025-07-08,7,2025,0.000193,0.000423914549,2e-05,4.6341073e-05
643,100,84400.0,844.0,2025-08-18,8,2025,0.000327,0.000743130773,2e-05,5.0207787e-05
641,3000,1767000.0,589.0,2025-06-27,6,2025,0.012608,0.024077062943,0.000608,0.001051151176
641,9000,4041000.0,449.0,2025-10-09,10,2025,0.020614,0.025692598643,0.001825,0.002403905999
641,7000,3913000.0,559.0,2025-10-29,10,2025,0.016033,0.024878777157,0.001419,0.002327761488
716,700,231000.0,330.0,2025-12-03,12,2025,0.000916,0.000803930279,0.000142,0.000137417047
719,400,134400.0,336.0,2025-12-04,12,2025,0.000523,0.000467741253,8.1e-05,7.9951736e-05
8,400,38000.0,95.0,2025-07-08,7,2025,0.000772,0.000206787585,8.1e-05,2.2605402e-05
8,500,47500.0,95.0,2025-08-29,8,2025,0.001634,0.000418231181,0.000101,2.8256752e-05
8,500,45000.0,90.0,2025-09-19,9,2025,0.002222,0.000616790265,0.000101,2.6769555e-05
8,800,91600.0,114.5,2025-12-13,12,2025,0.001047,0.000318787938,0.000162,5.4490915e-05
11,200,23800.0,119.0,2025-02-14,2,2025,0.00086,0.000286903229,4.1e-05,1.415812e-05
11,50,5600.0,112.0,2025-02-15,2,2025,0.000215,6.7506642e-05,1e-05,3.331322e-06
11,150,17850.0,119.0,2025-02-19,2,2025,0.000645,0.000215177422,3e-05,1.061859e-05
18,50,9000.0,180.0,2024-12-17,12,2024,9.6e-05,5.6702522e-05,9.6e-05,5.6702522e-05
18,100,11000.0,110.0,2025-06-14,6,2025,0.00042,0.000149885508,2e-05,6.543669e-06
9,100,10450.0,104.5,2025-08-21,8,2025,0.000327,9.201086e-05,2e-05,6.216485e-06
15,600,82200.0,137.0,2025-07-30,7,2025,0.001159,0.000447314197,0.000122,4.8899053e-05
15,50,6700.0,134.0,2025-12-02,12,2025,6.5e-05,2.3317458e-05,1e-05,3.985689e-06
21,1000,144500.0,144.5,2024-12-30,12,2024,0.001914,0.000910390485,0.001914,0.000910390485
21,200,22800.0,114.0,2025-01-17,1,2025,0.000259,0.000102263362,4.1e-05,1.3563241e-05
21,2100,212799.9993,101.333333,2025-09-19,9,2025,0.009331,0.002916732619,0.000426,0.000126590249
17,900,107100.0,119.0,2025-01-20,1,2025,0.001167,0.000480368686,0.000183,6.371154e-05
17,500,52500.0,105.0,2025-02-12,2,2025,0.002149,0.00063287477,0.000101,3.1231147e-05
17,4500,382500.0,85.0,2025-05-09,5,2025,0.014601,0.003702590507,0.000913,0.000227541214
17,3000,291000.0,97.0,2025-07-30,7,2025,0.005794,0.001583557557,0.000608,0.000173109786
17,800,70400.0,88.0,2025-10-24,10,2025,0.001832,0.000447601817,0.000162,4.1879481e-05
227,100,15000.0,150.0,2025-05-01,5,2025,0.000324,0.000145199628,2e-05,8.923185e-06
287,50,33500.0,670.0,2025-05-26,5,2025,0.000162,0.000324279169,1e-05,1.9928446e-05
287,50,36800.0,736.0,2025-11-07,11,2025,0.000119,0.000194385122,1e-05,2.1891547e-05
377,150,46350.0,309.0,2025-08-01,8,2025,0.00049,0.000408105584,3e-05,2.7572641e-05
792,300,122700.0,409.0,2025-12-07,12,2025,0.000392,0.000427022707,6.1e-05,7.2991652e-05
7,200,19800.0,99.0,2025-04-02,4,2025,0.000549,0.000216383983,4.1e-05,1.1778604e-05
7,300,28800.0,96.0,2025-07-10,7,2025,0.000579,0.000156723222,6.1e-05,1.7132515e-05
7,150,14100.0,94.0,2025-09-28,9,2025,0.000667,0.00019326095,3e-05,8.387794e-06
7,300,25500.0,85.0,2025-11-21,11,2025,0.000716,0.000134696213,6.1e-05,1.5169414e-05
