asin,title,rating,total_reviews,manufacturer,recent_month_sales,new_count,used_count,refurbished_count,availability_amazon,return_rate
B0FLF6PTZM,"Lenovo IdeaPad 2025 Family Laptop, 15.6"" FHD Screen, Intel N6000 CPU, 36GB RAM, 2TB SSD + 128GB eMMC, 10HR Battery, Win11, 1Yr ADP + Office 365 with 1TB Cloud, Laptop Cooler Bundle, Everyday Use",4.2,958,"Lenovo Group, Ltd.",0,1,0,0,0,0
B0FLF6X6SF,"Lenovo IdeaPad 2025 Laptop, 15.6” FHD Anti-Glare, Intel 4-Core CPU, 20GB RAM, 1TB SSD, Wi-Fi 6, 10HR Battery, Win11, 1 Yr ADP + Office 365 w/1TB Cloud Storage, Student & Home Use, w/Cooler Bundle",4.1,1441,"Lenovo Group, Ltd.",50,1,0,0,0,0
B0FLF7S7TD,"Lenovo IdeaPad 2025 Family Laptop, 15.6"" FHD Screen, Intel N6000 CPU, 12GB RAM, 256GB SSD + 128GB eMMC, 10HR Battery, Win11, 1Yr ADP + Office 365 with 1TB Cloud, Laptop Cooler Bundle, Everyday Use",4.2,958,"Lenovo Group, Ltd.",0,1,0,0,0,0
B0FLF8PMGW,"Lenovo IdeaPad 2025 Laptop, 15.6” FHD Anti-Glare, Intel 4-Core CPU, 12GB RAM, 512GB SSD, Wi-Fi 6, 10HR Battery, Win11, 1 Yr ADP + Office 365 w/1TB Cloud Storage, Student & Home Use, w/Cooler Bundle",4.1,1441,"Lenovo Group, Ltd.",0,1,0,0,0,0
B0FLJT7H3Z,"YAWYORE Gaming PC Desktop Computer, Ryzen 7 5700X,RTX 5060,32GB DDR4 RAM and 1TB M.2 NVMe SSD, 240 Liquid Cooler, ARGB Fans,Game Design Office",4.4,105,YAWYORE,100,1,0,0,0,0
B0FLPDHS6R,"Skytech Gaming Crystal Gaming PC, AMD Ryzen 5 5500 3.6GHz, NVIDIA RTX 5050 8GB, 1TB NVMe SSD, 16GB DDR4 RAM 3200, 650W Gold PSU, Wi-Fi, Win 11, Gaming Desktop",4.5,1318,Skytech Gaming,100,2,0,0,3,0
B0FLQ2SJKK,"Skytech Gaming Crystal Gaming PC, AMD Ryzen 7 5700 3.7GHz, NVIDIA RTX 5050 8GB, 1TB NVMe SSD, 16GB DDR4 RAM 3200, 650W Gold PSU, Wi-Fi, Win 11, Gaming Desktop",4.6,57,Skytech Gaming,0,2,0,0,0,0
B0FLQ61WKZ,"HP 27 inch All-in-One Desktop PC, FHD Touchscreen, AMD Ryzen 5 7520U, 16 GB RAM, 1 TB SSD, AMD Radeon Graphics, Built-in-Speaker, Windows 11 Pro",4.5,24,HP,50,7,0,0,0,0
B0FM99531L,"HP 27"" FHD All-in-One Computer, 12-Cores Intel Core Ultra 7, 32GB DDR5 RAM 1.5TB Storage (1TB SSD+512GB Docking Station Set), Windows 11 Pro with Microsoft Office Included, White",4.1,24,HP,0,1,0,0,0,0
B0FM9TGM4B,"HP 27"" FHD All-in-One Computer, 12-Cores Intel Core Ultra 7, 64GB DDR5 RAM 2.5TB Storage (2TB SSD+512GB Docking Station Set), Windows 11 Pro with Microsoft Office Included, White",4.1,24,HP,0,1,0,0,0,0
B0FM9XW649,"HP 27"" FHD All-in-One Computer, 12-Cores Intel Core Ultra 7, 16GB DDR5 RAM 1.5TB Storage (1TB SSD+512GB Docking Station Set), Windows 11 Pro with Microsoft Office Included, White",4.1,24,HP,0,1,0,0,0,0
B0FMXVX7BQ,"HP 14 Student-Laptop Back to School, Quad-Core Processor (Up to 3.6GHz) 16GB RAM 256GB Storage(128GB UFS + 128GB SD Card) Laptops for Student with 1-Year Office 365 Copilot AI Win11, Honey Lavender",4.1,2012,HP,0,1,0,0,0,0
B0FMXVYLH2,"HP 14 Student-Laptop Back to School, Quad-Core Processor (Up to 3.6GHz) 8GB RAM 192GB Storage(128GB UFS + 64GB SD Card) Laptops for Student with 1-Year Office 365 Copilot AI Win11, Natural Silver",4.1,2011,HP,50,2,0,0,0,0
B0FMXW3MJF,"HP 14 Student-Laptop Back to School, Quad-Core Processor (Up to 3.6GHz) 16GB RAM 256GB Storage(128GB UFS + 128GB SD Card) Laptops for Student with 1-Year Office 365 Copilot AI Win11, Rose Gold",4.1,19,HP,0,0,0,0,0,0
B0FMXW84HD,"HP 14 Student-Laptop Back to School, Quad-Core Processor (Up to 3.6GHz) 8GB RAM 256GB Storage(128GB UFS + 128GB SD Card) Laptops for Student with 1-Year Office 365 Copilot AI Win11, Sky Blue",4.1,2000,HP,50,0,0,0,0,0
B0FMXY6JZR,"HP 14 Student-Laptop Back to School, Quad-Core Processor (Up to 3.6GHz) 8GB RAM 192GB Storage(128GB UFS + 64GB SD Card) Laptops for Student with 1-Year Office 365 Copilot AI Win11, Rose Gold",4.1,2011,HP,0,2,0,0,0,0
B0FMXY9GHS,"HP 14 Student-Laptop Back to School, Quad-Core Processor (Up to 3.6GHz) 4GB RAM 128GB SSD, Laptops for Student with 1-Year Office 365 Copilot AI Win11, Willow Green",4.1,2011,HP,0,3,0,0,0,0
B0FMY1V127,"HP 14 Student-Laptop Back to School, Quad-Core Processor (Up to 3.6GHz) 16GB RAM 256GB Storage(128GB UFS + 128GB SD Card) Laptops for Student with 1-Year Office 365 Copilot AI Win11, Willow Green",4.1,1999,HP,0,1,0,0,0,0
B0FMYBZ9FK,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core, 4GB RAM, 128GB Storage(64GB eMMC+64GB Ghost Manta SD Card), 1 Year Office 365, USB C, Win 11 S",4.1,2011,HP,0,4,0,0,0,0
B0FN8TX8MX,"Lenovo 24"" FHD All-in-One Desktop Computer, Intel 4-Core Processor (Beats i3-1110G4), 16GB RAM, 1TB PCIe SSD, HDMI, WiFi 6, RJ45, Bluetooth, Business AIO, Vent-Hear, Keyboard & Mouse, Windows 11 Pro",4.4,26,Lenovo,0,1,0,0,0,0
B0FN9B26MG,"Lenovo 24"" FHD All-in-One Desktop Computer for Home & Office, Intel Processor, 16GB RAM, 1TB PCIe SSD, Vent-Hear, WiFi 6, Bluetooth 5.2, HDMI, Business AIO, Wireless Keyboard & Mouse, Windows 11",0.0,0,Lenovo,0,0,0,0,0,0
B0FN9C4Y3H,"Lenovo 24"" FHD All-in-One Desktop Computer, Intel 4-Core Processor (Beats i3-1110G4), 8GB RAM, 512GB PCIe SSD, HDMI, WiFi 6, RJ45, Bluetooth, Business AIO, Vent-Hear, Keyboard & Mouse, Windows 11 Pro",4.4,26,Lenovo,0,1,0,0,0,0
B0FN9NWW62,"Lenovo 24"" FHD All-in-One Desktop Computer, HDMI, WiFi 6, RJ45, L22i-30 Monitor, Bluetooth, Business AIO, Vent-Hear, Keyboard & Mouse, Windows 11 Pro (32GB RAM | 2TB SSD)",0.0,0,Lenovo,0,1,0,0,0,0
B0FNCD2V8C,"Dell Inspiron 27-inch All-in-One Desktop Computer, 27"" FHD Touchscreen, Core 7 150U(Up to 5.4 GHz), Wireless KB & Mouse, NVIDIA GeForce MX570A GDDR6, Wi-Fi 6E, Windows 11 Pro (64GB RAM, 1TB SSD)",4.5,96,Dell,0,1,0,0,0,0
B0FNCGN7RF,"Dell Inspiron 27-inch All-in-One Desktop Computer, 27"" FHD Touchscreen, Core 7 150U(Up to 5.4 GHz), Wireless KB & Mouse, NVIDIA GeForce MX570A GDDR6, Wi-Fi 6E, Windows 11 Pro (32GB RAM, 1TB SSD)",4.5,96,Dell,0,1,0,0,0,0
B0FNCJZPTJ,"Dell Inspiron 27-inch All-in-One Desktop Computer, 27"" FHD Touchscreen, Core 7 150U(Up to 5.4 GHz), Wireless KB & Mouse, NVIDIA GeForce MX570A GDDR6, Wi-Fi 6E, Windows 11 Pro (64GB RAM, 2TB SSD)",4.5,96,Dell,0,1,0,0,0,0
B0FNN8MYVN,"MECHAZER 27 inch All-in-One Desktop Computer, Curved FHD Display, All-in-One PC 16GB DDR3 512GB ROM SSD Core i7 7700HQ, HDMI Bluetooth 5.0 Dual Band WiFi with Mouse and Wired Keyboard",3.6,8,MECHAZER,0,0,0,0,0,0
B0FNWWV87G,"HP All in One Desktop Computer for Home, Intel Celeron J4025, 21.5 inch FHD Anti-Glare, WiFi 6, 16 GB DDR4, 512 GB SSD, 1TB USB Flash Drive, Home PC, Wired KB & Mouse, Windows 11 Pro, W/Accessories",4.2,54,HP,0,1,0,0,0,0
B0FPC3Q7VJ,"HP 2025 All-in-One Computer, 21.5'' FHD Anti-Glare Display, Wired KB & Mouse, Home Desktop PC, Win 11 Pro, Wi-Fi 6, Bluetooth, Intel Celeron J4025, HD Webcam (32GB RAM | 1TB SSD)",4.2,304,HP,0,1,0,0,0,0
B0FPFBGH9V,"msi PRO AP272P Business All-in-One Desktop, 27"" IPS FHD 100Hz Eye-Care Display, Intel Core i5-14400, 64GB DDR5, 1TB SSD, IR FHD Webcam, Wi-Fi 6E, HDMI, DP, Wireless KB & Mouse, Windows 11 Pro",4.0,7,MSI,0,0,0,0,0,0
B0FPFBQ42S,"msi PRO AP272P Business All-in-One Desktop, 27"" IPS FHD 100Hz Eye-Care Display, Intel Core i5-14400, 16GB DDR5, 512GB SSD, IR FHD Webcam, Wi-Fi 6E, HDMI, DP, Wireless KB & Mouse, Windows 11 Pro",4.2,9,MSI,0,1,0,0,0,0
B0FPFCYRLD,"msi PRO AP272P Business All-in-One Desktop, 27"" IPS FHD 100Hz Eye-Care Display, Intel Core i5-14400, 64GB DDR5, 2TB SSD, IR FHD Webcam, Wi-Fi 6E, HDMI, DP, Wireless KB & Mouse, Windows 11 Pro",4.2,9,MSI,0,1,0,0,0,0
B0FPGCLVSC,"Lenovo 24 All-in-One Desktop Computer for Home Office, 16GB DDR4 RAM, 512GB PCIe SSD, Intel Processor, 23.8"" FHD AIO, WiFi 6, BT 5.2, RJ-45, HDMI, Keyboard and Mouse, Windows 11 Home",4.4,345,Lenovo,100,3,0,0,0,0
B0FPM4SXCM,"msi PRO AP242P Business All-in-One Desktop, 23.8"" IPS FHD 100Hz Eye-Care Display, Intel Core i7-14700, 32GB DDR5, 1TB SSD, IR FHD Webcam, Wi-Fi 6E, HDMI, DP, Wireless KB & Mouse, Windows 11 Pro",4.2,9,MSI,0,1,0,0,0,0
B0FPQ5NQ59,"HP 14-inch Ultra Light Laptop W/1 Year Office 365&AI-Copilot, Intel Processor N150, 16GB RAM, 416GB Storage (128GB UFS + 288GB Docking Set), Long Battery Life, HD Camera, Wi-Fi 6, Windows 11s, Green",4.2,230,HP,0,0,0,0,0,0
B0FPQ757Y6,"HP Flagship 14"" HD Student&Business Laptop W/1 Year Office 365&AI-Copilot, Intel Processor N150, 16GB RAM, 416GB Storage (128GB UFS + 288GB Docking Set), HD Camera, Wi-Fi 6, Win 11, Blue",4.0,5,HP,0,1,0,0,0,0
B0FPQ7VV41,MECHAZER All-in-One Desktop Computer 23.8 Inch Curved Display Core i7 7700HQ(up to 3.8Ghz) 16GB RAM 512GB SSD Dual-Band WiFi Bluetooth 5.0 Complete with Wired Keyboard & Mouse,4.5,20,MECHAZER,0,1,0,0,0,0
B0FPT6P2Q3,"acer Aspire C24-2G-UR17 23.8"" AIO R7-5825U 16GB 1TB SSD Win11 WiFi BT Wireless KB/MS",4.4,10,Acer,0,1,0,0,0,0
B0FPWYC5V5,suevery Gaming Prebuilt Desktop PC | 16G Memory | 512G SSD | AMD Ryzen5 5600GT | 6Core CPU Integration Radeon Vega Graphics | Wi-Fi Gamer Computer White,4.4,102,SUEVERY,0,1,0,0,0,0
B0FPX4Z9R7,"HP All-in-One Desktop Computer - 21.5"" FHD Anti-Glare Display, Intel Celeron J4025, 32GB RAM 1TB SSD, Wired Mouse & Keyboard, for Students & Business, Wi-Fi 6, Windows 11 Pro, w/Accessories",4.2,269,HP,0,0,1,0,0,0
B0FPXVR9ZR,"HP 27"" FHD Touchscreen All-in-One Desktop Computer, Quad-Cores Ryzen 5 7520U, Windows 11 Pro with Microsoft Office Included, Wireless Keyboard & Mouse, Silver (AMD Ryzen 5, 16GB RAM | 512GB SSD)",3.7,12,HP,0,1,0,0,0,0
B0FPYNLLT4,"HP 27"" FHD Touchscreen All-in-One Desktop Computer, Quad-Cores Ryzen 5 7520U Processor, 16GB RAM 1TB SSD, Windows 11 Pro with Microsoft Office Included, WiFi6, Wireless Keyboard & Mouse, White",3.7,12,HP,100,1,0,0,0,0
B0FPYZB6K7,"HP 27"" FHD Touchscreen All-in-One Desktop Computer, Quad-Cores Ryzen 5 7520U, Windows 11 Pro with Microsoft Office Included, Wireless Keyboard & Mouse, Silver (AMD Ryzen 5, 16GB RAM | 2TB SSD)",3.7,12,HP,50,1,0,0,0,0
B0FQ4HYTMN,"HP Elite 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 8GB DDR5, 256GB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Windows11 Pro",4.7,63,hp,0,1,0,0,0,0
B0FQ4HZJPS,"HP Elite 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 64GB DDR5, 4TB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Windows11 Pro",4.7,63,hp,0,1,0,0,0,0
B0FQ4KP73V,"HP Elite 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 16GB DDR5, 512GB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Windows11 Pro",4.7,63,hp,0,1,0,0,0,0
B0FQ4KT2KL,"HP Elite 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 64GB DDR5, 1TB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Windows11 Pro",4.7,63,hp,0,1,0,0,0,0
B0FQ4LJC4P,"HP Elite 805 G9 SFF Business Desktop Computer, AMD Ryzen 5 8500G, 32GB DDR5, 1TB PCIe SSD, Radeon 740M Graphics, Dual 4K Display Support, USB-C, HDMI, RJ-45, Wi-Fi, Wired KB & Mouse, Windows11 Pro",4.7,63,hp,0,1,1,0,0,0
B0FQ54G79C,"HP 27"" Touch Screen All-in-One Desktop Computer PC - 64GB DDR5 RAM, 4TB SSD, Intel 12-Core Ultra 7 155U, Adjustable Angle, FHD IPS Touchscreen, Wireless KB&Mouse, Win11 Pro, RECOLX AI Voice Recorder",4.6,1304,HP,0,1,0,0,0,0
B0FQ57MXTJ,"HP 27"" Touch Screen All-in-One Desktop Computer PC - 64GB DDR5 RAM, 2TB SSD, Intel 12-Core Ultra 7 155U, Adjustable Angle, FHD IPS Touchscreen, Wireless KB&Mouse, Win11 Pro, RECOLX AI Voice Recorder",4.6,1304,HP,0,1,0,0,0,0
B0FQT4HR5L,suevery Desktop PC | Ryzen5 5600G | 16G RAM | 512G SSD | 4K Prebuilt Office Gaming Computer WiFi Home Black Gamer Computers,1.0,1,SUEVERY,0,0,0,0,0,0
B0FR1P4Q3H,"HP Stream 14"" HD Laptop, Intel Processor N150, 16GB RAM, 416GB Storage (128GB UFS+288GB Docking Station Set), Intel Graphics, 1 Year Office 365, Copilot, Wi-Fi, HD Camera, Windows 11, Pink",4.2,285,HP,100,0,0,0,0,0
B0FR4K7NQJ,"Skytech Gaming Shadow Gaming PC, AMD Ryzen 5 7600 3.8GHz, NVIDIA RTX 4060 8GB, 500GB NVMe SSD, 16GB DDR5 RAM 6000, 650W Gold PSU, Wi-Fi, Win 11, Desktop",4.6,57,Skytech Gaming,100,0,0,0,0,0
B0FR69TF42,"Dell Pro 24 All-in-One QC24251 Desktop Computer, 23.8"" FHD Touchscreen - Intel Core i5-14500T up to 4.8 GHz, 64GB DDR5 RAM, 8TB NVMe SSD, Intel UHD Graphics, FHD Webcam, HD Audio, Windows 11 Pro",0.0,0,Dell,0,1,0,0,0,0
B0FR6GTV91,"Dell Pro 24 All-in-One QC24251 Desktop Computer, 23.8"" FHD Touchscreen - Intel Core i5-14500T up to 4.8 GHz, 64GB DDR5 RAM, 2TB NVMe SSD, Intel UHD Graphics, FHD Webcam, HD Audio, Windows 11 Pro",0.0,0,Dell,0,2,0,0,0,0
B0FR6RC1Q7,"Dell Pro 24 All-in-One QC24251 Desktop Computer, 23.8"" FHD Touchscreen - Intel Core i5-14500T up to 4.8 GHz, 32GB DDR5 RAM, 2TB NVMe SSD, Intel UHD Graphics, FHD Webcam, HD Audio, Windows 11 Pro",0.0,0,Dell,0,2,0,0,0,0
B0FR8FTK5Z,"HP 14"" Laptop, 1 Year Office 365&AI-Copilot, Intel Processor N150(up to 3.6 GHz), 4G RAM, 256GB Storage (128GB UFS + 128GB Docking Station Set), Long Battery Life, WiFi 6, Windows 11 S, Silver",4.1,74,hp,50,1,1,0,0,0
B0FR998JD9,"Dell Inspiron 15 Business Laptop, 15.6"" FHD Touchscreen, Intel 10-Core i5-1334U, 8GB RAM 512GB SSD, Wi-Fi 6, Win 11 Pro, Laptop Computer for Work School Home Office Professional Use",5.0,1,Dell,0,20,2,0,0,0
B0FRRMG5P2,"HP All in One Desktop Computer for Home, Intel Celeron J4025, 21.5 inch FHD Anti-Glare, WiFi 6, 32 GB DDR4, 1 TB SSD, 1TB USB Flash Drive, Home PC, Wired KB & Mouse, Windows 11 Pro, W/Accessories",3.6,24,HP,0,1,0,0,0,0
B0FRSGT79D,"msi Modern 27"" Business All-in-One AI Desktop, 27"" WQHD IPS 100Hz Display, Intel Core Ultra 7 155H, 64GB DDR5, 1TB SSD, FHD IR Webcam, Wi-Fi 6E, Thunderbolt 4, HDMI, Wireless KB&Mouse, Windows 11 Pro",4.2,9,MICRO-STAR INTERNATIONAL CO LTD,0,1,0,0,0,0
B0FRSMW525,"msi Modern 27"" Business All-in-One AI Desktop, 27"" WQHD IPS 100Hz Display, Intel Core Ultra 7 155H, 32GB DDR5, 1TB SSD, FHD IR Webcam, Wi-Fi 6E, Thunderbolt 4, HDMI, Wireless KB&Mouse, Windows 11 Pro",4.2,9,MICRO-STAR INTERNATIONAL CO LTD,0,1,0,0,0,0
B0FS6Z8RJW,"HP 17.3 Touchscreen Business Laptop Computer - 17.3"" HD+ Touch Screen | Intel Core i7-1355U | 32GB RAM + 1TB SSD | Wi-Fi 6 & BT 5.3 | Windows 11 Pro | Pale Rose Gold",4.8,8,HP,0,1,0,0,0,0
B0FSD9QF2N,"HP 15.6"" Laptop Computer for Student and Business, Intel 4-Core Processor, 16GB DDR4 RAM, 1TB PCIe SSD, FHD Display, WiFi 6, Bluetooth 5.3, HDMI, Type-C, Webcam, Silver, Windows 11 Pro",4.3,20,HP,0,0,0,0,0,0
B0FSG9TTPB,"Lenovo IdeaPad 1i Laptop, 15.6 Inch FHD Touchscreen, Intel Core i5-1235U Processor, 16GB RAM, 512GB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, Blue, with Microsoft 365 for The Web",4.4,205,Lenovo,0,8,0,0,0,0
B0FSGCYC4S,"Lenovo IdeaPad Slim 3 Laptop, 15.6 Inch FHD Display, AMD Ryzen 5 5625U, 16GB RAM, 512GB SSD, Backlit KB, SD Card Reader, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, with Microsoft 365 for The Web",4.4,205,Lenovo,0,1,0,0,0,0
B0FSL28RDZ,"Dell Inspiron 27 7730 AIO Desktop 27"" FHD Touchscreen (99% sRGB) Intel 10-core Core 7 150U (Beats i7-1355U) 32GB RAM 4TB SSD GeForce MX570A Type-C Pop-up FHD Camera Wi-Fi 6E Win11 ICP Hub",4.2,58,DELL,0,2,0,0,0,0
B0FSRJHG6Z,"acer Nitro 60 Gaming Desktop, AMD Ryzen 7 7700, NVIDIA GeForce RTX 5070 with 12GB GDRR7 VRAM, Black，Window 11，W/HDMI Cable (Windows 11 Pro, 64GB RAM | 2TB PCIe SSD)",0.0,0,Acer,0,0,0,0,0,0
B0FSS5856W,"HP Business All-in-One Desktop Computer, 21.5"" FHD Display, 16 GB RAM, 512 GB SSD, Intel Celeron J4025, Intel UHD Graphics 600, Webcam, Wi-Fi 6, HDMI, Wired Mouse & KB, Windows 11 Pro, w/Accessories",3.7,13,HP,0,1,0,0,0,0
B0FST3VQHZ,"HP Business All-in-One Desktop Computer, 21.5"" FHD Display, 32 GB RAM, 2 TB SSD, Intel Celeron J4025, Intel UHD Graphics 600, Webcam, Wi-Fi 6, HDMI, Wired Mouse & KB, Windows 11 Pro, w/Accessories",3.7,13,HP,0,1,0,0,0,0
B0FST4TPQD,"HP Business All-in-One Desktop Computer, 21.5"" FHD Display, 16 GB RAM, 1 TB SSD, Intel Celeron J4025, Intel UHD Graphics 600, Webcam, Wi-Fi 6, HDMI, Wired Mouse & KB, Windows 11 Pro, w/Accessories",3.7,13,HP,0,1,0,0,0,0
B0FSTD347G,"HP Business All-in-One Desktop Computer, 21.5"" FHD Display, 32 GB RAM, 1 TB SSD, Intel Celeron J4025, Intel UHD Graphics 600, Webcam, Wi-Fi 6, HDMI, Wired Mouse & KB, Windows 11 Pro, w/Accessories",3.7,13,HP,0,1,0,0,0,0
B0FT4PJRY9,"HP 15.6"" Laptop Computer for Business Home Study, FHD, 16GB DDR4 RAM, 256GB PCIe SSD, Intel Processor, WiFi 6, Bluetooth 5.3, Numeric Keypad, Type-C, HDMI, Windows 11",3.9,23,hp,0,0,0,0,0,0
B0FT57Z71R,"HP 290 G9 Tower Desktop Computer for Home Student & Business, 13th Gen Intel Quad-Core Processor, 16GB DDR4 RAM, 256GB PCIe SSD, WiFi Adapter, VGA, RJ-45, HDMI, KB and Mouse, Windows 11 Home",4.3,104,hp,50,1,0,0,0,0
B0FT5YCM12,"ASUS V470 All-in-One, 27” FHD Anti-Glare Touch Display, 16GB DDR5 RAM, 1TB SSD, Intel® Core™ i5-13420H Processor, Windows 11 Home, Wired Keyboard and Mouse Included, V470VA-MS504T, Black",5.0,2,ASUS,100,5,1,0,0,0
B0FVFHN5R5,"HP ProDesk 600 G3 All-in-one Desktop PC with 21.5-inch Full HD Display, Intel Core i3-7100, 8GB DDR4 RAM, 256GB SSD, DisplayPort, WiFi, BT, Windows 11 Pro (Renewed)",0.0,0,HP,0,0,0,0,0,0
B0FVFJDR6H,"HP ProOne 600 G5 21.5"" FHD (1920 x 1080) All-in-One Desktop Computer PC, 9th Gen Core i3-9100 Up to 4.20 GHz, 16GB DDR4 RAM, 512GB SSD, DisplayPort, Keyboard & Mouse, WiFi, Windows 11 Pro (Renewed)",0.0,0,HP,0,0,0,0,0,0
B0FVXTHNKT,"HP All in One Desktop Computer, 21.5 inch FHD Anti-Glare Flicker-Free Display, Intel Processor J4025, Intel UHD Graphics, 16 GB DDR4, 512 GB SSD, BT 5.3, WiFi 6, Wired Set, Windows 11 Pro, Accessories",4.4,353,HP,0,1,0,0,0,0
B0FVXYSWYZ,"HP All in One Desktop Computer, 21.5 inch FHD Anti-Glare Flicker-Free Display, Intel Processor J4025, Intel UHD Graphics, 32 GB DDR4, 2 TB SSD, BT 5.3, WiFi 6, Wired Set, Windows 11 Pro, Accessories",4.4,353,HP,0,1,0,0,0,0
B0FW4T3C8R,"HP All in one Desktop PC for Home, 21.5"" FHD Display, 16 GB RAM, 1 TB SSD, Intel Celeron J4025(2.90 GHz), Intel UHD Graphics 600, Webcam, Wi-Fi 6, Bluetooth, HDMI, Windows 11 Pro, Wired KB & Mouse",4.5,39,HP,0,1,0,0,0,0
B0FW4WPQNL,"HP All in one Desktop PC for Home, 21.5"" FHD Display, 16 GB RAM, 512 GB SSD, Intel Celeron J4025(2.90 GHz), Intel UHD Graphics 600, Webcam, Wi-Fi 6, Bluetooth, HDMI, Windows 11 Pro, Wired KB & Mouse",4.5,39,HP,50,1,0,0,0,0
B0FW4XC82W,"HP All in one Desktop PC for Home, 21.5"" FHD Display, 32 GB RAM, 1 TB SSD, Intel Celeron J4025(2.90 GHz), Intel UHD Graphics 600, Webcam, Wi-Fi 6, Bluetooth, HDMI, Windows 11 Pro, Wired KB & Mouse",4.5,39,HP,0,2,0,0,0,0
B0FWC7YTRF,"HP Pavilion 15.6"" HD Touchscreen Anti-Glare Laptop, 32GB RAM, 1TB SSD Storage, Intel Core Processor up to 4.4GHz, Up to 11 Hours Long Battery Life, Type-C, HDMI, Windows 11 Home, Silver",5.0,1,HP,0,0,1,0,0,0
B0FWD5MR3L,"Apple 2025 MacBook Pro Laptop with M5 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 16GB Unified Memory, 512GB SSD Storage; Silver",4.4,85,Apple,3000,5,0,0,0,0
B0FWD623D1,"Apple 2025 MacBook Pro Laptop with M5 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 16GB Unified Memory, 1TB SSD Storage; Space Black",4.4,85,Apple,1000,6,1,0,3,0
B0FWD6SKL6,"Apple 2025 MacBook Pro Laptop with M5 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 16GB Unified Memory, 512GB SSD Storage; Space Black",4.4,85,Apple,7000,4,0,0,0,0
B0FWD726XF,"Apple 2025 MacBook Pro Laptop with M5 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Space Black",4.4,85,Apple,3000,3,3,0,3,0
B0FWD7QF6M,"Apple 2025 MacBook Pro Laptop with M5 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver",4.4,85,Apple,1000,2,0,0,3,0
B0FWD8WBSW,"Apple 2025 MacBook Pro Laptop with M5 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 16GB Unified Memory, 1TB SSD Storage; Silver",4.4,85,Apple,500,6,1,0,3,0
B0FWFYVMSS,"Dell Pro Slim QCS1250 Desktop, New OptiPlex Version, 14th Gen 14-Core i5-14500(Beat i7-13700), 16GB DDR5 RAM, 512GB PCIe SSD, Ultra-Quiet Design, Dual 4K Monitor Support, USB-C, Windows 11 Pro",0.0,0,Dell,0,3,0,0,0,0
B0FWFZGQ9D,"Dell Pro Slim QCS1250 Desktop, New OptiPlex Version, 14th Gen 14-Core i5-14500(Beat i7-13700), 16GB DDR5 RAM, 1TB PCIe SSD, Ultra-Quiet Design, Dual 4K Monitor Support, USB-C, Windows 11 Pro",3.9,5,Dell,0,1,0,0,0,0
B0FWG9TCRQ,"Dell Pro Slim QCS1250 Desktop, New OptiPlex Version, 14th Gen 14-Core i5-14500(Beat i7-13700), 32GB DDR5 RAM, 2TB PCIe SSD, Ultra-Quiet Design, Dual 4K Monitor Support, USB-C, Windows 11 Pro",3.9,5,Dell,0,1,0,0,0,0
B0FWGK7F8L,"Dell Pro Slim QCS1250 Desktop, New OptiPlex Version, 14th Gen 14-Core i5-14500(Beat i7-13700), 64GB DDR5 RAM, 1TB PCIe SSD, Ultra-Quiet Design, Dual 4K Monitor Support, USB-C, Windows 11 Pro",3.9,5,Dell,0,1,0,0,0,0
B0FWGL23F7,"Dell Pro Slim QCS1250 Desktop, New OptiPlex Version, 14th Gen 14-Core i5-14500(Beat i7-13700), 64GB DDR5 RAM, 2TB PCIe SSD, Ultra-Quiet Design, Dual 4K Monitor Support, USB-C, Windows 11 Pro",3.9,5,Dell,0,1,0,0,0,0
